#
#	Unity Polygon Packing is very space efficient
#	It also trims transparent borders pixels 
#	This information is ditched and not imported in Unity
#	Illarions item table has offsets relying on the exact size of the image
#	Due to the trimming the offset is wrong
#	This file contains the trimmed pixels to each borders
#	So the offset table data can be updated
#
#	name, is trimmed?, trimmed left, trimmed top, trimmed right, trimmed bottom
#
elf-bow-elf_f_bow_chest_nicearmor_ne-0,true,0,0,1,0
elf-bow-elf_f_bow_chest_nicearmor_ne-1,true,0,0,1,0
elf-bow-elf_f_bow_chest_nicearmor_ne-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_ne-3,true,0,1,1,0
elf-bow-elf_f_bow_chest_nicearmor_ne-4,true,0,1,1,0
elf-bow-elf_f_bow_chest_nicearmor_ne-5,true,0,2,2,0
elf-bow-elf_f_bow_chest_nicearmor_ne-6,true,0,2,0,0
elf-bow-elf_f_bow_chest_nicearmor_ne-7,true,0,2,0,0
elf-bow-elf_f_bow_chest_nicearmor_ne-8,true,0,0,1,0
elf-bow-elf_f_bow_chest_nicearmor_nw-0,true,0,1,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-1,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-3,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-4,true,2,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-5,true,2,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_nw-6,true,0,0,4,0
elf-bow-elf_f_bow_chest_nicearmor_nw-7,true,0,0,4,0
elf-bow-elf_f_bow_chest_nicearmor_nw-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-0,true,2,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-1,true,4,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-2,true,1,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-3,true,4,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-4,true,4,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-5,true,2,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-6,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-7,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_sw-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_w-0,true,0,1,2,0
elf-bow-elf_f_bow_chest_nicearmor_w-1,true,0,1,0,0
elf-bow-elf_f_bow_chest_nicearmor_w-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_w-3,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_w-4,false,0,0,0,0
elf-bow-elf_f_bow_chest_nicearmor_w-5,true,0,0,2,0
elf-bow-elf_f_bow_chest_nicearmor_w-6,true,0,1,6,0
elf-bow-elf_f_bow_chest_nicearmor_w-7,true,0,1,6,0
elf-bow-elf_f_bow_chest_nicearmor_w-8,true,0,0,5,0
elf-bow-elf_f_bow_chest_shirt_n-0,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-1,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-3,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-4,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-5,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-6,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-7,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_n-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_ne-0,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_ne-1,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_ne-2,true,0,0,1,0
elf-bow-elf_f_bow_chest_shirt_ne-3,true,0,2,1,0
elf-bow-elf_f_bow_chest_shirt_ne-4,true,0,2,1,0
elf-bow-elf_f_bow_chest_shirt_ne-5,true,0,2,1,0
elf-bow-elf_f_bow_chest_shirt_ne-6,true,0,2,0,0
elf-bow-elf_f_bow_chest_shirt_ne-7,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_ne-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-0,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-1,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-3,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-4,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-5,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_nw-6,true,0,0,3,0
elf-bow-elf_f_bow_chest_shirt_nw-7,true,0,0,3,0
elf-bow-elf_f_bow_chest_shirt_nw-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-0,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-1,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-2,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-3,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-4,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-5,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-6,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_sw-7,true,0,2,0,0
elf-bow-elf_f_bow_chest_shirt_sw-8,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_w-0,true,0,1,0,0
elf-bow-elf_f_bow_chest_shirt_w-1,true,0,1,0,0
elf-bow-elf_f_bow_chest_shirt_w-2,true,0,1,0,0
elf-bow-elf_f_bow_chest_shirt_w-3,true,0,1,0,0
elf-bow-elf_f_bow_chest_shirt_w-4,true,0,1,0,0
elf-bow-elf_f_bow_chest_shirt_w-5,false,0,0,0,0
elf-bow-elf_f_bow_chest_shirt_w-6,true,0,2,3,0
elf-bow-elf_f_bow_chest_shirt_w-7,true,0,2,3,0
elf-bow-elf_f_bow_chest_shirt_w-8,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_n-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_n-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_n-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_ne-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_ne-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_ne-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_ne-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_ne-4,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_ne-5,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_ne-6,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair1_ne-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_ne-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_nw-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_sw-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair1_w-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-0,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_n-8,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_ne-0,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_ne-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_ne-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair4_ne-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair4_ne-4,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair4_ne-5,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair4_ne-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_ne-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_ne-8,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-0,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-1,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hair4_nw-3,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-4,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-5,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-6,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-7,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_nw-8,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_sw-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-3,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-4,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-5,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-6,true,1,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hair4_w-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-0,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_n-3,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_n-8,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_ne-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_ne-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_ne-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_ne-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_ne-4,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_ne-5,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_ne-6,true,1,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_ne-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_ne-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_nw-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_nw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_nw-2,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong2_nw-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_nw-4,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong2_nw-5,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_nw-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_nw-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_nw-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-0,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong2_sw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-3,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-4,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-5,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_sw-6,true,0,0,1,1
elf-bow-elf_f_bow_hair_hairlong2_sw-7,true,0,0,1,1
elf-bow-elf_f_bow_hair_hairlong2_sw-8,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong2_w-0,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong2_w-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_w-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong2_w-3,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_w-4,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_w-5,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong2_w-6,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong2_w-7,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong2_w-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_n-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_n-4,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_n-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-7,true,1,0,0,0
elf-bow-elf_f_bow_hair_hairlong_n-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_ne-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_ne-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_ne-2,true,1,0,1,0
elf-bow-elf_f_bow_hair_hairlong_ne-3,true,2,0,1,0
elf-bow-elf_f_bow_hair_hairlong_ne-4,true,2,0,1,0
elf-bow-elf_f_bow_hair_hairlong_ne-5,true,2,0,1,0
elf-bow-elf_f_bow_hair_hairlong_ne-6,true,3,0,0,0
elf-bow-elf_f_bow_hair_hairlong_ne-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_ne-8,true,2,0,0,0
elf-bow-elf_f_bow_hair_hairlong_nw-0,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong_nw-1,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_nw-2,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_nw-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_nw-4,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_nw-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_nw-6,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_nw-7,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_nw-8,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_sw-0,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_sw-1,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_sw-2,true,1,0,1,0
elf-bow-elf_f_bow_hair_hairlong_sw-3,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_sw-4,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong_sw-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_sw-6,true,1,0,2,1
elf-bow-elf_f_bow_hair_hairlong_sw-7,true,0,0,2,1
elf-bow-elf_f_bow_hair_hairlong_sw-8,true,0,0,1,0
elf-bow-elf_f_bow_hair_hairlong_w-0,true,0,0,0,1
elf-bow-elf_f_bow_hair_hairlong_w-1,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong_w-2,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_w-3,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong_w-4,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_w-5,false,0,0,0,0
elf-bow-elf_f_bow_hair_hairlong_w-6,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong_w-7,true,0,0,2,0
elf-bow-elf_f_bow_hair_hairlong_w-8,true,0,0,2,0
elf-bow-elf_f_bow_legs_skirt_n-0,true,0,0,1,0
elf-bow-elf_f_bow_legs_skirt_n-1,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-2,true,0,0,1,0
elf-bow-elf_f_bow_legs_skirt_n-3,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-4,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-5,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-6,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-7,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_n-8,false,0,0,0,0
elf-bow-elf_f_bow_legs_skirt_ne-0,true,0,0,2,0
elf-bow-elf_f_bow_legs_skirt_ne-1,true,1,0,3,0
elf-bow-elf_f_bow_legs_skirt_ne-2,true,1,30,0,0
elf-bow-elf_f_bow_legs_skirt_ne-3,true,0,30,0,0
elf-bow-elf_f_bow_legs_skirt_ne-4,true,0,30,0,0
elf-bow-elf_f_bow_legs_skirt_ne-5,true,0,31,0,0
elf-bow-elf_f_bow_legs_skirt_ne-6,true,0,31,0,0
elf-bow-elf_f_bow_legs_skirt_ne-7,true,0,31,0,0
elf-bow-elf_f_bow_legs_skirt_ne-8,true,0,1,0,0
