#
#	Unity Polygon Packing is very space efficient
#	It also trims transparent borders pixels 
#	This information is ditched and not imported in Unity
#	Illarions item table has offsets relying on the exact size of the image
#	Due to the trimming the offset is wrong
#	This file contains the trimmed pixels to each borders
#	So the offset table data can be updated
#
#	name, is trimmed?, trimmed left, trimmed top, trimmed right, trimmed bottom
#
hal-attack-hal_f_attack_chest_nicearmor_w-2,true,0,12,3,0
hal-attack-hal_f_attack_chest_nicearmor_w-3,true,0,12,1,0
hal-attack-hal_f_attack_chest_nicearmor_w-4,true,0,12,0,0
hal-attack-hal_f_attack_chest_nicearmor_w-5,true,0,8,1,3
hal-attack-hal_f_attack_chest_nicearmor_w-6,true,2,2,2,3
hal-attack-hal_f_attack_chest_shirt_n-0,false,0,0,0,0
hal-attack-hal_f_attack_chest_shirt_n-1,true,0,0,12,0
hal-attack-hal_f_attack_chest_shirt_n-2,true,0,0,16,1
hal-attack-hal_f_attack_chest_shirt_n-3,true,0,1,15,1
hal-attack-hal_f_attack_chest_shirt_n-4,true,1,1,13,0
hal-attack-hal_f_attack_chest_shirt_n-5,true,0,1,2,0
hal-attack-hal_f_attack_chest_shirt_n-6,true,0,2,0,0
hal-attack-hal_f_attack_chest_shirt_ne-0,true,4,4,3,0
hal-attack-hal_f_attack_chest_shirt_ne-1,false,0,0,0,0
hal-attack-hal_f_attack_chest_shirt_ne-2,true,0,0,6,5
hal-attack-hal_f_attack_chest_shirt_ne-3,true,0,0,6,3
hal-attack-hal_f_attack_chest_shirt_ne-4,true,0,1,2,3
hal-attack-hal_f_attack_chest_shirt_ne-5,true,0,2,0,0
hal-attack-hal_f_attack_chest_shirt_ne-6,true,1,4,0,0
hal-attack-hal_f_attack_chest_shirt_nw-0,true,10,0,0,1
hal-attack-hal_f_attack_chest_shirt_nw-1,true,6,6,10,0
hal-attack-hal_f_attack_chest_shirt_nw-2,true,0,7,11,0
hal-attack-hal_f_attack_chest_shirt_nw-3,true,1,7,11,0
hal-attack-hal_f_attack_chest_shirt_nw-4,true,5,2,11,0
hal-attack-hal_f_attack_chest_shirt_nw-5,true,10,3,8,0
hal-attack-hal_f_attack_chest_shirt_nw-6,true,11,0,3,0
hal-attack-hal_f_attack_chest_shirt_sw-0,true,1,0,4,4
hal-attack-hal_f_attack_chest_shirt_sw-1,true,0,3,0,2
hal-attack-hal_f_attack_chest_shirt_sw-2,true,8,5,2,0
hal-attack-hal_f_attack_chest_shirt_sw-3,true,4,6,1,0
hal-attack-hal_f_attack_chest_shirt_sw-4,true,1,3,0,2
hal-attack-hal_f_attack_chest_shirt_sw-5,true,0,8,0,3
hal-attack-hal_f_attack_chest_shirt_sw-6,true,0,3,2,1
hal-attack-hal_f_attack_chest_shirt_w-0,true,10,0,3,4
hal-attack-hal_f_attack_chest_shirt_w-1,true,1,10,0,1
hal-attack-hal_f_attack_chest_shirt_w-2,true,0,10,1,0
hal-attack-hal_f_attack_chest_shirt_w-3,true,0,11,0,0
hal-attack-hal_f_attack_chest_shirt_w-4,true,0,10,0,0
hal-attack-hal_f_attack_chest_shirt_w-5,true,3,8,0,2
hal-attack-hal_f_attack_chest_shirt_w-6,true,9,3,3,4
hal-attack-hal_f_attack_hair_hair1_n-0,true,11,1,0,0
hal-attack-hal_f_attack_hair_hair1_n-1,true,4,0,6,1
hal-attack-hal_f_attack_hair_hair1_n-2,true,0,0,10,2
hal-attack-hal_f_attack_hair_hair1_n-3,true,0,0,9,2
hal-attack-hal_f_attack_hair_hair1_n-4,true,3,0,7,1
hal-attack-hal_f_attack_hair_hair1_n-5,true,6,0,4,0
hal-attack-hal_f_attack_hair_hair1_n-6,true,9,1,1,0
hal-attack-hal_f_attack_hair_hair1_ne-0,true,3,5,0,0
hal-attack-hal_f_attack_hair_hair1_ne-1,true,1,1,1,2
hal-attack-hal_f_attack_hair_hair1_ne-2,true,0,0,3,5
hal-attack-hal_f_attack_hair_hair1_ne-3,true,0,0,3,4
hal-attack-hal_f_attack_hair_hair1_ne-4,true,0,1,2,3
hal-attack-hal_f_attack_hair_hair1_ne-5,true,1,2,1,1
hal-attack-hal_f_attack_hair_hair1_ne-6,true,3,4,0,0
hal-attack-hal_f_attack_hair_hair1_nw-0,true,10,0,0,0
hal-attack-hal_f_attack_hair_hair1_nw-1,true,4,0,7,0
hal-attack-hal_f_attack_hair_hair1_nw-2,true,0,1,11,0
hal-attack-hal_f_attack_hair_hair1_nw-3,true,0,0,9,0
hal-attack-hal_f_attack_hair_hair1_nw-4,true,3,0,8,0
hal-attack-hal_f_attack_hair_hair1_nw-5,true,7,0,4,1
hal-attack-hal_f_attack_hair_hair1_nw-6,true,11,0,1,1
hal-attack-hal_f_attack_hair_hair1_sw-0,true,0,0,3,7
hal-attack-hal_f_attack_hair_hair1_sw-1,true,1,4,1,2
hal-attack-hal_f_attack_hair_hair1_sw-2,true,3,7,0,0
hal-attack-hal_f_attack_hair_hair1_sw-3,true,2,6,0,0
hal-attack-hal_f_attack_hair_hair1_sw-4,true,2,4,1,2
hal-attack-hal_f_attack_hair_hair1_sw-5,true,1,2,2,4
hal-attack-hal_f_attack_hair_hair1_sw-6,true,0,0,3,6
hal-attack-hal_f_attack_hair_hair1_w-0,true,5,0,0,5
hal-attack-hal_f_attack_hair_hair1_w-1,true,0,1,2,1
hal-attack-hal_f_attack_hair_hair1_w-2,true,0,6,5,0
hal-attack-hal_f_attack_hair_hair1_w-3,true,0,5,4,0
hal-attack-hal_f_attack_hair_hair1_w-4,true,1,0,1,0
hal-attack-hal_f_attack_hair_hair1_w-5,true,3,2,1,3
hal-attack-hal_f_attack_hair_hair1_w-6,true,5,0,0,4
hal-attack-hal_f_attack_hair_hair2_n-0,true,10,1,0,0
hal-attack-hal_f_attack_hair_hair2_n-1,true,3,0,5,1
hal-attack-hal_f_attack_hair_hair2_n-2,true,0,0,10,2
hal-attack-hal_f_attack_hair_hair2_n-3,true,0,0,9,2
hal-attack-hal_f_attack_hair_hair2_n-4,true,2,0,6,1
hal-attack-hal_f_attack_hair_hair2_n-5,true,5,0,1,0
hal-attack-hal_f_attack_hair_hair2_n-6,true,8,1,0,0
hal-attack-hal_f_attack_hair_hair2_ne-0,true,3,5,0,0
hal-attack-hal_f_attack_hair_hair2_ne-1,true,0,0,1,2
hal-attack-hal_f_attack_hair_hair2_ne-2,true,0,0,2,3
hal-attack-hal_f_attack_hair_hair2_ne-3,true,0,0,2,1
hal-attack-hal_f_attack_hair_hair2_ne-4,true,1,1,1,3
hal-attack-hal_f_attack_hair_hair2_ne-5,true,2,2,0,0
hal-attack-hal_f_attack_hair_hair2_ne-6,true,3,4,0,0
hal-attack-hal_f_attack_hair_hair2_nw-0,true,11,0,0,0
hal-attack-hal_f_attack_hair_hair2_nw-1,true,4,0,7,0
hal-attack-hal_f_attack_hair_hair2_nw-2,true,0,1,12,0
hal-attack-hal_f_attack_hair_hair2_nw-3,true,0,0,11,0
hal-attack-hal_f_attack_hair_hair2_nw-4,true,2,0,8,0
hal-attack-hal_f_attack_hair_hair2_nw-5,true,7,0,4,1
hal-attack-hal_f_attack_hair_hair2_nw-6,true,9,0,0,1
hal-attack-hal_f_attack_hair_hair2_sw-0,true,0,0,2,5
hal-attack-hal_f_attack_hair_hair2_sw-1,true,0,4,1,1
hal-attack-hal_f_attack_hair_hair2_sw-2,true,2,7,0,0
hal-attack-hal_f_attack_hair_hair2_sw-3,true,1,6,0,0
hal-attack-hal_f_attack_hair_hair2_sw-4,true,0,4,0,0
hal-attack-hal_f_attack_hair_hair2_sw-5,true,0,2,1,1
hal-attack-hal_f_attack_hair_hair2_sw-6,true,0,0,2,4
hal-attack-hal_f_attack_hair_hair2_w-0,true,6,0,0,5
hal-attack-hal_f_attack_hair_hair2_w-1,true,2,0,3,0
hal-attack-hal_f_attack_hair_hair2_w-2,true,0,6,6,0
hal-attack-hal_f_attack_hair_hair2_w-3,true,0,5,6,0
hal-attack-hal_f_attack_hair_hair2_w-4,true,1,3,4,1
hal-attack-hal_f_attack_hair_hair2_w-5,true,3,2,2,3
hal-attack-hal_f_attack_hair_hair2_w-6,true,5,0,0,4
hal-attack-hal_f_attack_hair_hair4_n-0,true,10,1,0,0
hal-attack-hal_f_attack_hair_hair4_n-1,true,4,0,2,0
hal-attack-hal_f_attack_hair_hair4_n-2,true,0,0,10,3
hal-attack-hal_f_attack_hair_hair4_n-3,true,0,0,9,3
hal-attack-hal_f_attack_hair_hair4_n-4,true,3,0,7,2
hal-attack-hal_f_attack_hair_hair4_n-5,true,6,0,4,1
hal-attack-hal_f_attack_hair_hair4_n-6,true,9,0,1,0
hal-attack-hal_f_attack_hair_hair4_ne-0,true,2,4,0,0
hal-attack-hal_f_attack_hair_hair4_ne-1,true,1,1,1,3
hal-attack-hal_f_attack_hair_hair4_ne-2,true,0,0,2,5
hal-attack-hal_f_attack_hair_hair4_ne-3,true,0,0,2,5
hal-attack-hal_f_attack_hair_hair4_ne-4,true,0,0,1,3
hal-attack-hal_f_attack_hair_hair4_ne-5,true,1,2,0,1
hal-attack-hal_f_attack_hair_hair4_ne-6,true,2,3,0,0
hal-attack-hal_f_attack_hair_hair4_nw-0,true,13,0,0,0
hal-attack-hal_f_attack_hair_hair4_nw-1,true,5,0,7,0
hal-attack-hal_f_attack_hair_hair4_nw-2,true,0,1,12,0
hal-attack-hal_f_attack_hair_hair4_nw-3,true,1,1,11,0
hal-attack-hal_f_attack_hair_hair4_nw-4,true,4,1,8,0
hal-attack-hal_f_attack_hair_hair4_nw-5,true,7,0,5,0
hal-attack-hal_f_attack_hair_hair4_nw-6,true,11,0,1,0
hal-attack-hal_f_attack_hair_hair4_sw-0,true,0,0,3,7
hal-attack-hal_f_attack_hair_hair4_sw-1,true,0,4,1,2
hal-attack-hal_f_attack_hair_hair4_sw-2,true,2,7,0,0
hal-attack-hal_f_attack_hair_hair4_sw-3,true,1,6,0,0
hal-attack-hal_f_attack_hair_hair4_sw-4,true,1,4,1,2
hal-attack-hal_f_attack_hair_hair4_sw-5,true,0,2,1,4
hal-attack-hal_f_attack_hair_hair4_sw-6,true,0,0,2,6
hal-attack-hal_f_attack_hair_hair4_w-0,true,7,0,0,5
hal-attack-hal_f_attack_hair_hair4_w-1,true,2,2,3,2
hal-attack-hal_f_attack_hair_hair4_w-2,true,0,5,6,0
hal-attack-hal_f_attack_hair_hair4_w-3,true,0,4,5,0
hal-attack-hal_f_attack_hair_hair4_w-4,true,1,3,1,1
hal-attack-hal_f_attack_hair_hair4_w-5,true,4,1,1,3
hal-attack-hal_f_attack_hair_hair4_w-6,true,6,0,0,4
hal-attack-hal_f_attack_hair_pony_n-0,true,11,1,0,0
hal-attack-hal_f_attack_hair_pony_n-1,true,4,0,6,1
hal-attack-hal_f_attack_hair_pony_n-2,true,0,0,6,2
hal-attack-hal_f_attack_hair_pony_n-3,true,0,0,9,0
hal-attack-hal_f_attack_hair_pony_n-4,true,1,0,7,2
hal-attack-hal_f_attack_hair_pony_n-5,true,6,0,4,1
hal-attack-hal_f_attack_hair_pony_n-6,true,9,1,1,0
hal-attack-hal_f_attack_hair_pony_ne-0,true,2,5,0,0
hal-attack-hal_f_attack_hair_pony_ne-1,true,0,2,0,3
hal-attack-hal_f_attack_hair_pony_ne-2,true,0,0,2,6
hal-attack-hal_f_attack_hair_pony_ne-3,true,0,0,1,6
hal-attack-hal_f_attack_hair_pony_ne-4,true,0,1,1,1
hal-attack-hal_f_attack_hair_pony_ne-5,true,1,3,0,0
hal-attack-hal_f_attack_hair_pony_ne-6,true,2,4,0,0
hal-attack-hal_f_attack_hair_pony_nw-0,true,11,0,0,0
hal-attack-hal_f_attack_hair_pony_nw-1,true,3,0,6,0
hal-attack-hal_f_attack_hair_pony_nw-2,true,0,1,9,0
hal-attack-hal_f_attack_hair_pony_nw-3,true,0,0,9,0
hal-attack-hal_f_attack_hair_pony_nw-4,true,2,0,7,0
hal-attack-hal_f_attack_hair_pony_nw-5,true,7,0,4,0
hal-attack-hal_f_attack_hair_pony_nw-6,true,10,0,1,0
hal-attack-hal_f_attack_hair_pony_sw-0,true,0,0,2,7
hal-attack-hal_f_attack_hair_pony_sw-1,true,0,3,1,3
hal-attack-hal_f_attack_hair_pony_sw-2,true,1,7,0,0
hal-attack-hal_f_attack_hair_pony_sw-3,true,1,6,0,0
hal-attack-hal_f_attack_hair_pony_sw-4,true,0,4,0,2
hal-attack-hal_f_attack_hair_pony_sw-5,true,0,2,1,4
hal-attack-hal_f_attack_hair_pony_sw-6,true,0,0,2,6
hal-attack-hal_f_attack_hair_pony_w-0,true,5,0,0,6
hal-attack-hal_f_attack_hair_pony_w-1,true,1,3,3,3
hal-attack-hal_f_attack_hair_pony_w-2,true,0,5,5,0
hal-attack-hal_f_attack_hair_pony_w-3,true,0,5,0,0
hal-attack-hal_f_attack_hair_pony_w-4,true,0,2,3,2
hal-attack-hal_f_attack_hair_pony_w-5,true,2,1,2,3
hal-attack-hal_f_attack_hair_pony_w-6,true,4,0,0,5
hal-attack-hal_f_attack_legs_skirt_n-0,true,3,0,0,0
hal-attack-hal_f_attack_legs_skirt_n-1,true,3,1,1,0
hal-attack-hal_f_attack_legs_skirt_n-2,true,3,0,0,0
hal-attack-hal_f_attack_legs_skirt_n-3,true,0,0,1,0
hal-attack-hal_f_attack_legs_skirt_n-4,true,0,0,1,0
hal-attack-hal_f_attack_legs_skirt_n-5,true,0,1,2,0
hal-attack-hal_f_attack_legs_skirt_n-6,true,3,2,0,0
hal-attack-hal_f_attack_legs_skirt_ne-0,true,2,3,0,0
hal-attack-hal_f_attack_legs_skirt_ne-1,true,2,2,0,2
hal-attack-hal_f_attack_legs_skirt_ne-2,true,3,0,1,2
hal-attack-hal_f_attack_legs_skirt_ne-3,true,0,0,0,3
hal-attack-hal_f_attack_legs_skirt_ne-4,true,0,0,1,1
hal-attack-hal_f_attack_legs_skirt_ne-5,true,0,3,1,0
hal-attack-hal_f_attack_legs_skirt_ne-6,true,0,4,0,0
hal-attack-hal_f_attack_legs_skirt_nw-0,false,0,0,0,0
hal-attack-hal_f_attack_legs_skirt_nw-1,true,2,0,2,1
hal-attack-hal_f_attack_legs_skirt_nw-2,true,1,0,1,0
hal-attack-hal_f_attack_legs_skirt_nw-3,true,0,1,2,0
hal-attack-hal_f_attack_legs_skirt_nw-4,true,0,0,3,0
hal-attack-hal_f_attack_legs_skirt_nw-5,true,2,0,2,0
hal-attack-hal_f_attack_legs_skirt_nw-6,true,2,0,0,0
hal-attack-hal_f_attack_legs_skirt_sw-0,true,0,0,3,4
hal-attack-hal_f_attack_legs_skirt_sw-1,true,2,1,0,1
hal-attack-hal_f_attack_legs_skirt_sw-2,true,0,2,3,0
hal-attack-hal_f_attack_legs_skirt_sw-3,true,0,0,1,0
hal-attack-hal_f_attack_legs_skirt_sw-4,true,0,3,0,0
hal-attack-hal_f_attack_legs_skirt_sw-5,true,1,2,0,3
hal-attack-hal_f_attack_legs_skirt_sw-6,true,0,0,0,3
hal-attack-hal_f_attack_legs_skirt_w-0,true,0,0,0,1
hal-attack-hal_f_attack_legs_skirt_w-1,true,0,3,0,2
hal-attack-hal_f_attack_legs_skirt_w-2,false,0,0,0,0
hal-attack-hal_f_attack_legs_skirt_w-3,true,0,2,0,0
hal-attack-hal_f_attack_legs_skirt_w-4,true,0,4,1,0
hal-attack-hal_f_attack_legs_skirt_w-5,true,0,2,0,1
hal-attack-hal_f_attack_legs_skirt_w-6,false,0,0,0,0
hal-attack-hal_f_attack_n-0,true,8,2,0,1
hal-attack-hal_f_attack_n-1,true,2,0,5,0
hal-attack-hal_f_attack_n-2,true,0,0,4,0
hal-attack-hal_f_attack_n-3,true,0,0,6,0
hal-attack-hal_f_attack_n-4,true,0,0,5,0
hal-attack-hal_f_attack_n-5,true,0,1,5,0
hal-attack-hal_f_attack_n-6,true,7,2,0,0
hal-attack-hal_f_attack_ne-0,true,4,3,0,0
hal-attack-hal_f_attack_ne-1,true,0,0,2,0
hal-attack-hal_f_attack_ne-2,true,0,0,10,1
hal-attack-hal_f_attack_ne-3,true,0,0,9,0
hal-attack-hal_f_attack_ne-4,true,0,1,5,0
hal-attack-hal_f_attack_ne-5,true,1,2,0,0
hal-attack-hal_f_attack_ne-6,true,2,4,0,0
hal-attack-hal_f_attack_nw-0,true,14,0,0,3
hal-attack-hal_f_attack_nw-1,true,9,0,0,3
hal-attack-hal_f_attack_nw-2,true,0,1,0,0
hal-attack-hal_f_attack_nw-3,true,1,0,0,0
hal-attack-hal_f_attack_nw-4,true,5,0,0,0
hal-attack-hal_f_attack_nw-5,true,7,0,0,0
hal-attack-hal_f_attack_nw-6,true,12,0,0,3
hal-attack-hal_f_attack_sw-0,true,0,0,2,2
hal-attack-hal_f_attack_sw-1,true,1,2,0,1
hal-attack-hal_f_attack_sw-2,true,9,7,0,0
hal-attack-hal_f_attack_sw-3,true,8,4,0,0
hal-attack-hal_f_attack_sw-4,true,4,2,0,0
hal-attack-hal_f_attack_sw-5,true,0,2,0,1
hal-attack-hal_f_attack_sw-6,true,0,0,4,4
hal-attack-hal_f_attack_w-0,true,7,0,3,5
hal-attack-hal_f_attack_w-1,true,0,0,0,3
hal-attack-hal_f_attack_w-2,true,0,6,0,0
hal-attack-hal_f_attack_w-3,true,0,5,0,0
hal-attack-hal_f_attack_w-4,false,0,0,0,0
hal-attack-hal_f_attack_w-5,true,0,2,2,1
hal-attack-hal_f_attack_w-6,true,1,0,1,4
hal-attack-hal_m_attack_chest_armor_n-0,true,6,1,0,0
hal-attack-hal_m_attack_chest_armor_n-1,true,1,0,13,1
hal-attack-hal_m_attack_chest_armor_n-2,true,0,4,15,1
hal-attack-hal_m_attack_chest_armor_n-3,true,0,0,14,1
hal-attack-hal_m_attack_chest_armor_n-4,true,1,5,14,0
hal-attack-hal_m_attack_chest_armor_n-5,true,2,5,6,0
hal-attack-hal_m_attack_chest_armor_n-6,true,2,2,1,0
hal-attack-hal_m_attack_chest_armor_ne-0,true,7,8,0,0
hal-attack-hal_m_attack_chest_armor_ne-1,true,0,0,3,2
hal-attack-hal_m_attack_chest_armor_ne-2,true,0,3,10,5
hal-attack-hal_m_attack_chest_armor_ne-3,true,0,4,6,4
hal-attack-hal_m_attack_chest_armor_ne-4,true,0,5,5,3
hal-attack-hal_m_attack_chest_armor_ne-5,true,1,6,1,1
hal-attack-hal_m_attack_chest_armor_ne-6,true,4,7,0,0
hal-attack-hal_m_attack_chest_armor_nw-0,true,1,0,0,0
hal-attack-hal_m_attack_chest_armor_nw-1,true,5,0,1,0
hal-attack-hal_m_attack_chest_armor_nw-2,true,0,5,8,0
hal-attack-hal_m_attack_chest_armor_nw-3,true,1,7,11,0
hal-attack-hal_m_attack_chest_armor_nw-4,true,4,0,3,0
hal-attack-hal_m_attack_chest_armor_nw-5,true,11,3,7,1
hal-attack-hal_m_attack_chest_armor_nw-6,true,1,1,4,0
hal-attack-hal_m_attack_chest_armor_sw-0,true,0,0,3,10
hal-attack-hal_m_attack_chest_armor_sw-1,true,3,8,0,12
hal-attack-hal_m_attack_chest_armor_sw-2,true,7,0,0,0
hal-attack-hal_m_attack_chest_armor_sw-3,true,9,7,1,0
hal-attack-hal_m_attack_chest_armor_sw-4,true,4,2,0,2
hal-attack-hal_m_attack_chest_armor_sw-5,true,1,8,0,13
hal-attack-hal_m_attack_chest_armor_sw-6,true,0,4,4,13
hal-attack-hal_m_attack_chest_armor_w-0,true,9,0,0,4
hal-attack-hal_m_attack_chest_armor_w-1,true,0,2,0,5
hal-attack-hal_m_attack_chest_armor_w-2,true,2,11,0,0
hal-attack-hal_m_attack_chest_armor_w-3,true,1,11,0,1
hal-attack-hal_m_attack_chest_armor_w-4,true,0,10,0,5
hal-attack-hal_m_attack_chest_armor_w-5,true,2,9,2,9
hal-attack-hal_m_attack_chest_armor_w-6,true,4,0,1,7
hal-attack-hal_m_attack_chest_nicearmor_n-0,true,2,4,0,0
hal-attack-hal_m_attack_chest_nicearmor_n-1,true,0,0,9,0
hal-attack-hal_m_attack_chest_nicearmor_n-2,true,0,3,15,0
hal-attack-hal_m_attack_chest_nicearmor_n-3,true,1,5,16,0
hal-attack-hal_m_attack_chest_nicearmor_n-4,true,0,4,13,0
hal-attack-hal_m_attack_chest_nicearmor_n-5,true,0,2,4,0
hal-attack-hal_m_attack_chest_nicearmor_n-6,true,1,1,0,0
