#
#	Unity Polygon Packing is very space efficient
#	It also trims transparent borders pixels 
#	This information is ditched and not imported in Unity
#	Illarions item table has offsets relying on the exact size of the image
#	Due to the trimming the offset is wrong
#	This file contains the trimmed pixels to each borders
#	So the offset table data can be updated
#
#	name, is trimmed?, trimmed left, trimmed top, trimmed right, trimmed bottom
#
sheet2-dwa-attack-dwa_f_attack_chest_dress_sw-4,true,1,4,0,0
sheet2-dwa-attack-dwa_f_attack_chest_dress_sw-5,true,0,3,1,0
sheet2-dwa-attack-dwa_f_attack_chest_dress_sw-6,true,0,4,4,4
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-0,true,11,0,3,4
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-1,true,0,4,0,1
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-2,true,1,12,0,0
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-3,true,0,13,0,0
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-4,true,0,13,0,0
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-5,true,2,10,1,2
sheet2-dwa-attack-dwa_f_attack_chest_dress_w-6,true,6,2,1,2
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-0,true,4,2,0,1
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-1,true,0,0,13,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-2,true,0,6,17,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-3,true,1,3,16,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-4,true,0,4,14,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-5,true,0,2,4,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_n-6,true,2,4,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-0,true,2,7,1,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-1,true,0,0,1,3
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-2,true,0,4,11,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-3,true,0,4,9,5
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-4,true,0,5,2,3
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-5,true,0,6,1,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_ne-6,true,1,6,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-0,true,5,0,0,2
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-1,true,6,2,8,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-2,true,0,7,7,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-3,true,1,8,11,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-4,true,6,7,12,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-5,true,1,1,8,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_nw-6,true,5,0,3,1
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-0,true,0,0,4,7
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-1,true,2,9,0,6
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-2,true,11,6,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-3,true,9,7,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-4,true,3,9,0,5
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-5,true,1,10,0,6
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_sw-6,true,0,0,0,1
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-0,true,11,0,2,5
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-1,true,0,9,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-2,true,0,11,1,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-3,true,0,12,1,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-4,true,0,12,0,0
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-5,true,0,4,1,2
sheet2-dwa-attack-dwa_f_attack_chest_nicearmor_w-6,true,2,2,1,4
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-0,true,2,2,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-1,true,0,0,7,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-2,true,0,0,13,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-3,true,0,0,12,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-4,true,1,0,8,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-5,false,0,0,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_n-6,true,0,1,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-0,true,4,4,1,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-1,true,0,1,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-2,true,2,0,4,6
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-3,true,0,0,0,3
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-4,true,0,0,0,4
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-5,true,0,2,0,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_ne-6,true,0,2,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-0,true,8,0,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-1,true,7,4,9,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-2,true,0,5,11,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-3,true,1,5,11,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-4,true,6,4,10,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-5,true,10,1,7,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_nw-6,true,9,0,3,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-0,true,0,0,4,6
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-1,true,0,7,0,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-2,true,3,5,2,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-3,true,3,2,1,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-4,true,0,2,0,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-5,true,0,4,0,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_sw-6,true,0,2,2,3
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-0,true,11,0,2,3
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-1,true,1,9,0,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-2,true,0,9,2,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-3,true,0,9,2,0
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-4,true,1,9,1,1
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-5,true,5,7,1,2
sheet2-dwa-attack-dwa_f_attack_chest_shirt_w-6,true,10,1,3,5
sheet2-dwa-attack-dwa_f_attack_e,false,0,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-0,true,10,1,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-1,true,4,0,7,2
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-2,true,0,0,12,3
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-3,true,0,0,11,3
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-4,true,3,0,8,3
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-5,true,6,0,5,1
sheet2-dwa-attack-dwa_f_attack_hair_hair1_n-6,true,9,1,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-0,true,2,3,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-1,true,1,1,1,2
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-2,true,0,0,2,4
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-3,true,0,0,2,1
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-4,true,0,1,1,2
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-5,true,0,0,0,1
sheet2-dwa-attack-dwa_f_attack_hair_hair1_ne-6,true,2,2,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-0,true,13,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-1,true,4,0,7,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-2,true,0,1,12,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-3,true,0,1,11,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-4,true,3,0,8,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-5,true,7,0,4,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_nw-6,true,11,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-0,true,0,0,1,7
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-1,true,0,4,1,2
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-2,true,2,7,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-3,true,2,6,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-4,true,0,3,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-5,true,0,2,1,4
sheet2-dwa-attack-dwa_f_attack_hair_hair1_sw-6,true,0,0,2,6
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-0,true,6,0,0,2
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-1,true,2,3,2,1
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-2,true,0,6,2,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-3,true,0,5,4,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-4,true,2,4,3,1
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-5,true,4,2,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hair1_w-6,true,6,0,0,1
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-0,true,11,1,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-1,true,4,0,6,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-2,true,0,0,11,4
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-3,true,0,0,10,3
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-4,true,3,0,7,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-5,true,6,0,4,1
sheet2-dwa-attack-dwa_f_attack_hair_hair4_n-6,true,9,1,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-0,true,2,5,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-1,true,1,1,1,3
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-2,true,0,0,2,6
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-3,true,0,0,2,6
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-4,true,1,1,1,4
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-5,true,1,2,0,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_ne-6,true,2,4,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-0,true,14,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-1,true,5,0,7,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-2,true,0,1,12,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-3,true,1,0,11,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-4,true,4,0,8,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-5,true,8,0,4,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_nw-6,true,12,0,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-0,true,0,0,3,8
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-1,true,0,3,1,3
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-2,true,2,7,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-3,true,2,6,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-4,true,1,4,1,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-5,true,0,2,2,5
sheet2-dwa-attack-dwa_f_attack_hair_hair4_sw-6,true,0,0,2,7
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-0,true,7,0,0,6
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-1,true,2,3,3,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-2,true,0,5,6,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-3,true,0,5,6,0
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-4,true,1,3,4,1
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-5,true,0,0,2,2
sheet2-dwa-attack-dwa_f_attack_hair_hair4_w-6,true,6,0,0,5
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-0,true,7,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-1,true,4,0,6,2
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-2,true,0,0,10,5
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-3,true,0,0,10,4
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-4,true,2,0,1,2
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-5,true,6,1,5,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_n-6,true,10,2,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-0,true,2,4,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-1,true,0,1,0,3
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-2,true,0,0,1,6
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-3,true,0,0,1,5
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-4,true,0,0,0,3
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-5,true,0,0,0,2
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_ne-6,true,1,3,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-0,true,8,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-1,true,5,1,8,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-2,true,0,2,8,2
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-3,true,0,0,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-4,true,2,0,8,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-5,true,0,0,7,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_nw-6,true,11,0,3,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-0,true,0,0,2,3
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-1,true,1,3,0,3
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-2,true,2,7,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-3,true,2,6,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-4,true,1,4,0,2
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-5,true,0,2,0,5
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_sw-6,true,0,0,1,6
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-0,true,5,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-1,true,2,1,0,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-2,true,0,1,5,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-3,true,0,5,3,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-4,true,1,3,2,1
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-5,true,3,1,1,0
sheet2-dwa-attack-dwa_f_attack_hair_hairlong_w-6,true,5,0,0,1
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-0,true,11,2,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-1,true,4,0,6,1
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-2,true,0,0,8,1
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-3,true,0,0,9,2
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-4,true,0,0,7,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-5,true,7,1,4,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_n-6,true,10,2,1,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-0,true,2,4,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-1,true,1,1,0,3
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-2,true,0,0,2,6
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-3,true,0,0,0,5
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-4,true,0,0,1,3
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-5,true,1,2,0,2
sheet2-dwa-attack-dwa_f_attack_hair_pony_ne-6,true,2,3,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-0,true,10,0,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-1,true,3,0,6,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-2,true,0,1,11,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-3,true,0,0,8,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-4,true,3,0,8,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-5,true,7,0,4,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_nw-6,true,9,0,1,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-0,true,0,0,2,8
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-1,true,0,4,1,3
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-2,true,2,7,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-3,true,1,7,0,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-4,true,0,5,1,2
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-5,true,0,2,1,4
sheet2-dwa-attack-dwa_f_attack_hair_pony_sw-6,true,0,0,2,7
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-0,true,6,0,0,6
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-1,true,1,1,3,3
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-2,true,0,6,6,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-3,true,0,5,5,0
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-4,true,1,4,4,2
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-5,true,3,2,2,4
sheet2-dwa-attack-dwa_f_attack_hair_pony_w-6,true,1,0,0,5
sheet2-dwa-attack-dwa_f_attack_head_crown_n-0,true,11,0,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_n-1,true,4,0,6,2
sheet2-dwa-attack-dwa_f_attack_head_crown_n-2,true,0,0,11,3
sheet2-dwa-attack-dwa_f_attack_head_crown_n-3,true,0,0,10,3
sheet2-dwa-attack-dwa_f_attack_head_crown_n-4,true,3,0,7,2
sheet2-dwa-attack-dwa_f_attack_head_crown_n-5,true,7,0,3,1
sheet2-dwa-attack-dwa_f_attack_head_crown_n-6,true,10,0,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-0,true,2,4,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-1,true,1,1,0,3
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-2,true,0,0,2,6
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-3,true,0,0,1,5
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-4,true,0,0,1,4
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-5,true,0,0,0,2
sheet2-dwa-attack-dwa_f_attack_head_crown_ne-6,true,2,3,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-0,true,14,0,0,2
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-1,true,6,1,8,1
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-2,true,0,2,14,0
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-3,true,1,1,12,0
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-4,true,4,1,9,1
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-5,true,8,0,5,2
sheet2-dwa-attack-dwa_f_attack_head_crown_nw-6,true,12,0,1,2
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-0,true,0,0,2,8
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-1,true,0,3,1,3
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-2,true,2,7,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-3,true,1,6,0,0
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-4,true,1,4,0,2
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-5,true,0,2,1,5
sheet2-dwa-attack-dwa_f_attack_head_crown_sw-6,true,0,0,2,7
sheet2-dwa-attack-dwa_f_attack_head_crown_w-0,true,7,0,0,7
sheet2-dwa-attack-dwa_f_attack_head_crown_w-1,true,2,3,4,2
sheet2-dwa-attack-dwa_f_attack_head_crown_w-2,true,0,6,7,0
sheet2-dwa-attack-dwa_f_attack_head_crown_w-3,true,0,5,6,0
sheet2-dwa-attack-dwa_f_attack_head_crown_w-4,true,1,4,5,2
sheet2-dwa-attack-dwa_f_attack_head_crown_w-5,true,4,2,2,4
sheet2-dwa-attack-dwa_f_attack_head_crown_w-6,true,6,0,0,6
sheet2-dwa-attack-dwa_f_attack_head_vikhelm_n-0,true,11,0,0,0
sheet2-dwa-attack-dwa_f_attack_head_vikhelm_n-1,true,4,0,6,1
sheet2-dwa-attack-dwa_f_attack_head_vikhelm_n-2,true,0,0,11,3
sheet2-dwa-attack-dwa_f_attack_head_vikhelm_n-3,true,0,0,10,3
sheet2-dwa-attack-dwa_f_attack_head_vikhelm_n-4,true,3,0,7,2
